Eng Displ,# Cyl,Comb Unadj FE - Conventional Fuel,# Gears,Max Ethanol % - Gasoline,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Var Valve Lift?,Fuel Metering Sys Desc,Stop/Start System (Engine Management System)  Description,Air Aspiration Method Desc,Label Recalc?
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,20.656999999999996,8,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,20.656999999999996,8,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,29.1809,9,10.0,2,2,N,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
3.6,6,29.0899,9,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,25.9349,6,85.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,28.9732,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.3,6,26.3588,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.3,6,26.9606,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.3,6,24.3943,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.5,6,28.5373,8,15.0,2,2,N,Spark Ignition direct & ported injection,No,Naturally Aspirated,N
3.5,6,26.2333,8,15.0,2,2,N,Spark Ignition direct & ported injection,No,Naturally Aspirated,N
3.5,6,30.070999999999998,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,31.2523,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
1.4,4,40.5188,6,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
1.4,4,38.1227,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Turbocharged,N
2.5,4,33.1932,6,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
3.6,6,29.3402,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
2.4,4,34.0888,6,85.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.4,4,34.0888,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,25.3395,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.4,4,38.1227,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Turbocharged,N
2.4,4,27.6702,4,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,25.256999999999998,6,85.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
1.4,4,37.529,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Turbocharged,N
2.4,4,33.4779,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,33.093,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,31.2682,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,26.6174,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
1.5,4,34.656,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,33.093,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.5,4,31.9863,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,31.9863,6,85.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,34.0888,6,85.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.4,4,34.0888,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,25.3395,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.5,4,41.3735,1,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,38.2821,1,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.5,6,29.3963,6,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.5,6,29.9106,9,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
3.3,6,27.2534,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,30.4698,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,31.2071,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,29.8268,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.3,6,25.9196,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.6,4,38.3493,7,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
1.6,4,36.1046,7,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,34.7953,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.7,6,25.2918,7,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,32.6673,9,85.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,32.6673,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.2,6,31.1365,9,10.0,2,2,N,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
2.0,4,33.8583,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,33.8041,6,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
2.4,4,34.9126,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,33.8583,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,33.0335,9,85.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,29.861,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,31.3911,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.3,6,26.7196,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.4,4,34.0252,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,30.7401,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,33.2001,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,32.6621,6,15.0,2,2,N,Spark Ignition direct & ported injection,No,Turbocharged,N
3.5,6,29.7864,8,15.0,2,2,N,Spark Ignition direct & ported injection,No,Naturally Aspirated,N
2.0,4,33.093,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.7,6,27.4705,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.7,6,26.2029,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,36.6085,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.5,4,32.5095,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,32.2641,9,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.4,4,36.1902,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,35.8215,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,33.5991,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,33.3705,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,38.8998,1,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.7,4,30.0963,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,30.1043,8,15.0,2,2,N,Spark Ignition direct & ported injection,No,Naturally Aspirated,N
3.5,6,30.7699,8,15.0,2,2,N,Spark Ignition direct & ported injection,Yes,Naturally Aspirated,N
2.5,4,33.9441,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,34.9149,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,28.7371,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,34.1176,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,36.2051,7,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
3.5,6,28.7377,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,29.5548,8,85.0,2,2,Y,Spark Ignition Direct Injection,No,Turbocharged,N
3.0,6,27.2096,8,15.0,2,2,Y,Spark Ignition Direct Injection,Yes,Supercharged,N
3.0,6,24.9252,8,15.0,2,2,Y,Spark Ignition Direct Injection,No,Supercharged,N
2.0,4,31.2523,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,27.857,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,27.857,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,29.8011,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
1.4,4,38.2094,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
1.4,4,35.6641,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Turbocharged,N
2.0,4,29.1624,6,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.5,4,31.4369,6,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
3.6,6,27.6261,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
2.4,4,30.7928,6,85.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.4,4,30.7928,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,23.4542,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.4,4,35.6641,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Turbocharged,N
3.6,6,24.4714,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,32.2297,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,29.6971,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.7,6,25.4228,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,25.2405,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
1.5,4,32.376999999999995,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,30.3941,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.4,4,30.7928,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,23.4542,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.5,4,39.893,1,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,36.2056,1,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.5,6,27.6395,6,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.5,6,29.1272,9,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Naturally Aspirated,N
3.3,6,26.9909,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,28.754,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,28.9333,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,27.5571,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.3,6,24.9197,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.6,4,33.8504,7,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,30.6586,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
1.6,4,36.265,7,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.7,6,23.708000000000002,7,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.0,6,25.9024,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
2.4,4,31.0576,9,85.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,31.0576,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,30.4846,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,28.3382,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,33.0335,9,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
2.4,4,33.2484,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,31.6705,9,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,23.9231,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,23.9236,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,22.7455,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,22.7871,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,28.4345,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,29.5908,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.3,6,24.9505,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.3,6,26.8575,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,28.646,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.4,4,29.7862,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.4,4,29.4798,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.0,4,28.8083,9,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,31.7256,9,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,29.6067,9,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,32.302,6,15.0,2,2,N,Spark Ignition direct & ported injection,No,Turbocharged,N
2.0,4,31.4205,6,15.0,2,2,N,Spark Ignition direct & ported injection,No,Turbocharged,N
2.5,4,43.5111,6,15.0,2,2,N,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
3.5,6,28.6587,8,15.0,2,2,N,Spark Ignition direct & ported injection,No,Naturally Aspirated,N
2.0,4,30.3941,6,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,28.1992,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.3,4,26.7924,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.7,6,25.4228,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.7,6,24.349,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,34.3855,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
2.5,4,29.9233,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.0,6,26.305999999999997,9,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,34.2767,7,85.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,34.2767,7,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,31.2766,9,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,31.4849,9,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.4,4,34.8656,6,10.0,2,2,Y,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,34.1212,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.4,4,32.6552,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,36.7448,1,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,29.3544,7,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,24.9355,7,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,25.1,7,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.6,6,24.7122,7,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.6,6,24.8966,7,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,38.5928,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,34.2039,5,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,33.001,8,10.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.5,4,37.9874,1,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,32.0574,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,37.4345,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.6,6,29.3442,6,10.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,32.8549,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,44.736000000000004,6,15.0,2,2,N,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
2.5,4,32.266999999999996,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,27.8252,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.0,4,30.5171,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,29.5605,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged+Supercharged,N
3.0,6,27.1641,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,27.1641,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.6,6,22.5529,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,22.3314,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,22.5529,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,28.1137,8,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
5.7,8,21.701999999999998,8,10.0,1,1,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,22.6236,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,21.3196,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,25.4694,6,85.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.3,4,28.5125,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,25.4694,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,26.1272,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,31.5448,6,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,27.1747,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,22.5529,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,22.3314,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,24.098000000000003,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,22.3314,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,28.1137,8,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
3.7,6,25.6842,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,22.6236,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,21.3281,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,26.4254,7,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.6,8,20.9197,7,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
4.0,6,24.4807,5,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
5.7,8,18.9207,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.0,4,32.9334,8,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
2.0,4,29.9189,8,15.0,2,2,Y,Spark Ignition Direct Injection,No,Turbocharged,N
3.0,6,27.6332,8,15.0,2,2,Y,Spark Ignition direct & ported injection,Yes,Supercharged,N
6.0,12,18.3763,8,15.0,2,2,Y,Spark Ignition direct & ported injection,No,Turbocharged,N
4.4,8,20.7274,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,26.6137,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
4.4,8,22.1406,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
4.4,8,20.7274,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.0,6,26.6137,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
4.4,8,22.1406,8,10.0,2,2,Y,Spark Ignition Direct Injection,Yes,Turbocharged,N
3.6,6,22.0571,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,21.3784,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,22.8429,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,22.8429,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,22.0571,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,27.171999999999997,8,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
5.7,8,21.7207,8,10.0,1,1,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,21.2798,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,21.0228,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
2.3,4,26.9657,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,23.7157,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,24.1401,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,24.1401,6,85.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,23.7157,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,24.1401,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
2.5,4,30.5512,6,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,26.5472,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,22.0571,6,10.0,2,2,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,23.0686,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,21.5215,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,22.8429,6,85.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.3,8,22.8429,6,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
6.2,8,21.2378,8,10.0,1,1,N,Spark Ignition Direct Injection,No,Naturally Aspirated,N
5.6,8,19.9445,7,10.0,2,2,Y,Spark Ignition Direct Injection,No,Naturally Aspirated,N
3.6,6,27.171999999999997,8,10.0,2,2,Y,Multipoint/sequential fuel injection,Yes,Naturally Aspirated,N
3.0,6,22.9079,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
3.0,6,24.6108,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
5.0,8,20.0593,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
5.0,8,20.0593,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
3.0,6,24.6108,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
5.0,8,20.656999999999996,8,15.0,2,2,N,Spark Ignition Direct Injection,Yes,Supercharged,N
4.6,8,21.2524,6,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
5.7,8,19.0266,8,15.0,2,2,N,Multipoint/sequential fuel injection,No,Naturally Aspirated,N
3.5,6,40.8577,6,15.0,2,2,N,Spark Ignition direct & ported injection,Yes,Naturally Aspirated,N
3.5,6,23.7157,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,21.2798,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
3.5,6,20.9218,6,15.0,2,2,N,Spark Ignition Direct Injection,No,Turbocharged,N
5.5,8,17.0498,7,10.0,2,2,N,Spark Ignition Direct Injection,Yes,Turbocharged,N
